categories,latitude,longitude,display_phone,phone,unique_id,unique_alias,image_url,is_closed,location,name,price,rating,recommended_review_count,unrecommended_review_count,url,transactions
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",47.5317906,-122.3765983,(206) 708-7725,+12067087725,6O1R27JCDd1AXNp_z7BHag,locol-barley-and-vine-seattle-3,https://s3-media4.fl.yelpcdn.com/bphoto/MqiAruP7flQJh9sNQ6szFw/o.jpg,False,"{'address1': '7902 35th Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98126', 'country': 'US', 'state': 'WA', 'display_address': ['7902 35th Ave SW', 'Seattle, WA 98126']}",Locol Barley & Vine,$$,4.0,168,19,https://www.yelp.com/biz/locol-barley-and-vine-seattle-3?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",47.5551452636719,-122.387420654297,(206) 420-2893,+12064202893,kgxtzOiI8hVWmxdj4az8Bg,ephesus-greek-restaurant-and-ouzeri-seattle-2,https://s3-media3.fl.yelpcdn.com/bphoto/G6dmrbtraUY73qjY0ouLTQ/o.jpg,False,"{'address1': '5245 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98136', 'country': 'US', 'state': 'WA', 'display_address': ['5245 California Ave SW', 'Seattle, WA 98136']}",Ephesus Greek Restaurant & Ouzeri ,$$,4.0,300,36,https://www.yelp.com/biz/ephesus-greek-restaurant-and-ouzeri-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",47.5444900667276,-122.38741999918,(206) 937-1457,+12069371457,CXH3TymWZLLOVIKQ7fh9Ng,peel-and-press-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/aMwiWyCVHE99OiLkUw4rdQ/o.jpg,False,"{'address1': '6503 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98136', 'country': 'US', 'state': 'WA', 'display_address': ['6503 California Ave SW', 'Seattle, WA 98136']}",Peel and Press,$$,4.0,188,22,https://www.yelp.com/biz/peel-and-press-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",47.5595774575037,-122.386648098024,(206) 935-8888,+12069358888,oRhY8XzVV0yjs75GMRJcXw,bang-bar-thai-restaurant-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/BIzKXikcVnqCtYnTgUUWaw/o.jpg,False,"{'address1': '4750 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4750 California Ave SW', 'Seattle, WA 98116']}",Bang Bar Thai Restaurant,$$,3.5,477,64,https://www.yelp.com/biz/bang-bar-thai-restaurant-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.55378,-122.38728,(206) 432-9554,+12064329554,_NDdlbax39DR54FAjfllpg,box-bar-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/kWw5JS78uBiIUHPDiA_r6g/o.jpg,False,"{'address1': '5401 California Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98136', 'country': 'US', 'state': 'WA', 'display_address': ['5401 California Ave SW', 'Seattle, WA 98136']}",Box Bar,,5.0,58,5,https://www.yelp.com/biz/box-bar-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'hobbyshops', 'title': 'Hobby Shops'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tabletopgames', 'title': 'Tabletop Games'}]",47.5704689025879,-122.387168884277,(415) 555-1234,+14155551234,-IFOJdDxAZpz7WzsY9bqag,meeples-games-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/9FGvYcYRzdkq-jBhfuMCZg/o.jpg,False,"{'address1': '3727 California Ave SW', 'address2': 'Ste 2B', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['3727 California Ave SW', 'Ste 2B', 'Seattle, WA 98116']}",Meeples Games,$,5.0,73,31,https://www.yelp.com/biz/meeples-games-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",47.560923,-122.385777,(206) 584-2998,+12065842998,5Q1l7BIK4wnHHSpcz73ONA,kizuki-ramen-and-izakaya-seattle-8,https://s3-media1.fl.yelpcdn.com/bphoto/cLUrEUTim_pZ6-VUbJKQiw/o.jpg,False,"{'address1': '4203 SW Alaska St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4203 SW Alaska St', 'Seattle, WA 98116']}",Kizuki Ramen & Izakaya,$$,3.5,326,28,https://www.yelp.com/biz/kizuki-ramen-and-izakaya-seattle-8?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.522753,-122.377148,(206) 466-2739,+12064662739,QnOyIw-UQ-U1K06T9Vv26Q,the-birdhouse-west-seattle-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/VDvHDVn9Ai-OeVW4bIRYgw/o.jpg,False,"{'address1': '3507 SW Henderson St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98126', 'country': 'US', 'state': 'WA', 'display_address': ['3507 SW Henderson St', 'Seattle, WA 98126']}",The Birdhouse -West Seattle,,4.5,57,4,https://www.yelp.com/biz/the-birdhouse-west-seattle-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",47.56322,-122.38699,(206) 771-8476,+12067718476,ufr93TZVV457eMdCtmvffQ,el-chapulin-oaxaqueno-seattle-2,https://s3-media4.fl.yelpcdn.com/bphoto/tZBGOkb9BuwY91mo6sNR2A/o.jpg,False,"{'address1': '4451 California Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4451 California Ave SW', 'Seattle, WA 98116']}",El Chapulin Oaxaqueno,$,4.5,71,3,https://www.yelp.com/biz/el-chapulin-oaxaqueno-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'burgers', 'title': 'Burgers'}]",47.563362121582,-122.386383056641,(206) 946-6827,+12069466827,AdyrRGbLz7pheNHw52Yu7Q,coastline-seattle-2,https://s3-media4.fl.yelpcdn.com/bphoto/gZShc_9tKGfUdrsBpWWCJw/o.jpg,False,"{'address1': '4444 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4444 California Ave SW', 'Seattle, WA 98116']}",Coastline,$$,3.5,306,19,https://www.yelp.com/biz/coastline-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'czech', 'title': 'Czech'}, {'alias': 'cafes', 'title': 'Cafes'}]",47.54716,-122.38737,(425) 572-2009,+14255722009,iRuzu2xm6d7hrbTPZEMoOA,little-prague-european-bakery-and-deli-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/nRw_2kmX89Xhe71ufW_x6g/o.jpg,False,"{'address1': '6045 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98136', 'country': 'US', 'state': 'WA', 'display_address': ['6045 California Ave SW', 'Seattle, WA 98136']}",Little Prague European Bakery & Deli,$,4.5,69,3,https://www.yelp.com/biz/little-prague-european-bakery-and-deli-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",47.5620199,-122.38696,(206) 937-1148,+12069371148,thfV7eb3P0WIgvw7lKcACA,azuma-sushi-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/Y8_tEsuW_usxEKacnMieLg/o.jpg,False,"{'address1': '4533 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4533 California Ave SW', 'Seattle, WA 98116']}",Azuma Sushi,$$,3.5,287,25,https://www.yelp.com/biz/azuma-sushi-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",47.5501141746467,-122.387253784477,(206) 555-1212,+12065551212,cq7w-brmLWcgJ2BeTOkyJQ,new-luck-toy-seattle-2,https://s3-media1.fl.yelpcdn.com/bphoto/Pt-4hbKleysh5OcfIC8FzQ/o.jpg,False,"{'address1': '5905 California Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98136', 'country': 'US', 'state': 'WA', 'display_address': ['5905 California Ave SW', 'Seattle, WA 98136']}",New Luck Toy,$$,3.5,227,10,https://www.yelp.com/biz/new-luck-toy-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",47.61125,-122.33493,(206) 489-8712,+12064898712,1UhQEShaawEhRzBhVFy0hA,nosh-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/ZPDqlRmH2lvu-ojr3MVSAg/o.jpg,False,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['Seattle, WA 98101']}",Nosh,$$,4.5,282,25,https://www.yelp.com/biz/nosh-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",47.5596799135963,-122.386579848826,(206) 325-2335,+12063252335,bnSXp-06NJNy1JQ0c_1Nag,falafel-salam-seattle-9,https://s3-media2.fl.yelpcdn.com/bphoto/F77VmVs7iz3kt62xCiSs6w/o.jpg,False,"{'address1': '4746 California Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4746 California Ave SW', 'Seattle, WA 98116']}",Falafel Salam,$$,4.0,113,6,https://www.yelp.com/biz/falafel-salam-seattle-9?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",47.562989,-122.38643,(206) 420-3817,+12064203817,keuaYQj8h8Q03X-kWuG-8A,shadowland-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/eQQsOVvoktDeg2CiP6Nscw/o.jpg,False,"{'address1': '4458 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4458 California Ave SW', 'Seattle, WA 98116']}",Shadowland,$$,3.5,370,32,https://www.yelp.com/biz/shadowland-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'soup', 'title': 'Soup'}]",47.5474747,-122.3869944,(206) 486-4606,+12064864606,_1r04WnNKF1OpbBi_BUQmA,heartbeet-organic-superfoods-cafe-seatttle,https://s3-media3.fl.yelpcdn.com/bphoto/T-1kC5-YSF5z56rCDKcXsA/o.jpg,False,"{'address1': '6032 California Ave SW', 'address2': None, 'address3': None, 'city': 'Seatttle', 'zip_code': '98136', 'country': 'US', 'state': 'WA', 'display_address': ['6032 California Ave SW', 'Seatttle, WA 98136']}",HeartBeet Organic Superfoods Cafe,,4.5,49,2,https://www.yelp.com/biz/heartbeet-organic-superfoods-cafe-seatttle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'bbq', 'title': 'Barbeque'}]",47.5643,-122.3777,(206) 739-6169,+12067396169,d6ZDAieRmizky5v-bWmjCQ,jones-barbeque-seattle-6,https://s3-media3.fl.yelpcdn.com/bphoto/l3oIX7OP-pZdR39x29nQPg/o.jpg,False,"{'address1': '4417 Fauntleroy Way SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98126', 'country': 'US', 'state': 'WA', 'display_address': ['4417 Fauntleroy Way SW', 'Seattle, WA 98126']}",Jones Barbeque,$$,3.5,365,44,https://www.yelp.com/biz/jones-barbeque-seattle-6?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}]",47.5437508,-122.3867569,(206) 932-4572,+12069324572,TMJlmNOqWqnuU0bkp3Ob9Q,new-teriyaki-and-wok-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/diIISKmnNsAVX9G5EEKO4Q/o.jpg,False,"{'address1': '6540 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98136', 'country': 'US', 'state': 'WA', 'display_address': ['6540 California Ave SW', 'Seattle, WA 98136']}",New Teriyaki & Wok,$,4.0,110,7,https://www.yelp.com/biz/new-teriyaki-and-wok-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}]",47.54752,-122.38697,(206) 743-8982,+12067438982,pUgT3uzK5xcwdDL5o4bIzQ,youngstown-coffee-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/G1emoMT2xNz8AJu0h7mzCw/o.jpg,False,"{'address1': '6032 1/2 California Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98136', 'country': 'US', 'state': 'WA', 'display_address': ['6032 1/2 California Ave SW', 'Seattle, WA 98136']}",Youngstown Coffee,$,5.0,30,3,https://www.yelp.com/biz/youngstown-coffee-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'noodles', 'title': 'Noodles'}]",47.56305,-122.38709,(206) 257-0695,+12062570695,O4TjLTpBO0lSjO6g6-FZUw,dumplings-of-fury-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/4BEA10a9RjZSd2KZsqFIDA/o.jpg,False,"{'address1': '4302 SW Oregon St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4302 SW Oregon St', 'Seattle, WA 98116']}",Dumplings of Fury,$$,3.5,184,13,https://www.yelp.com/biz/dumplings-of-fury-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",47.56247,-122.37944,(206) 819-8256,+12068198256,1rGBahQugXqd8S425T_Opg,swagg-n-wagon-seattle,https://s3-media4.fl.yelpcdn.com/bphoto/xbHwgFdxsa8qKmETGoXFYQ/o.jpg,False,"{'address1': '4514 Fauntleroy Way SW', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98126', 'country': 'US', 'state': 'WA', 'display_address': ['4514 Fauntleroy Way SW', 'Seattle, WA 98126']}",Swagg-N-Wagon,,5.0,35,5,https://www.yelp.com/biz/swagg-n-wagon-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'bbq', 'title': 'Barbeque'}]",47.5647904693404,-122.375906051494,(206) 708-7691,+12067087691,lWNDsmvF6Lo0L4DMM9S3Hw,pecos-pit-bar-b-que-seattle-2,https://s3-media3.fl.yelpcdn.com/bphoto/SuV4uCTfeC7czXb5ctPvJg/o.jpg,False,"{'address1': '4400 35th Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98126', 'country': 'US', 'state': 'WA', 'display_address': ['4400 35th Ave SW', 'Seattle, WA 98126']}",Pecos Pit Bar-B-Que,$$,3.5,291,41,https://www.yelp.com/biz/pecos-pit-bar-b-que-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'italian', 'title': 'Italian'}]",47.56072,-122.38657,(206) 946-6994,+12069466994,GQlmlX3Npg60DULuGugOCg,haymaker-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/M9JOSoneGOVCDuHdOozieQ/o.jpg,False,"{'address1': '4706 California Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4706 California Ave SW', 'Seattle, WA 98116']}",Haymaker,,4.0,107,4,https://www.yelp.com/biz/haymaker-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",47.545094,-122.387598,(206) 285-8646,+12062858646,23BRtBstvZXhGjVPvsP7KA,zeeks-pizza-seattle-6,https://s3-media4.fl.yelpcdn.com/bphoto/CDFwgNdlKGhihcyQMkFFgg/o.jpg,False,"{'address1': '6459 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98136', 'country': 'US', 'state': 'WA', 'display_address': ['6459 California Ave SW', 'Seattle, WA 98136']}",Zeeks Pizza,$$,3.5,208,24,https://www.yelp.com/biz/zeeks-pizza-seattle-6?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.54674,-122.37615,(206) 829-8327,+12068298327,NJrrSArTJtcOvoehavbyCw,nos-nos-coffee-house-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/Hkyt6tag9jf2eLMEuiE88g/o.jpg,False,"{'address1': '6080 35th Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98126', 'country': 'US', 'state': 'WA', 'display_address': ['6080 35th Ave SW', 'Seattle, WA 98126']}",Nos Nos Coffee House,$,4.5,39,2,https://www.yelp.com/biz/nos-nos-coffee-house-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}]",47.56338,-122.38707,(206) 726-1717,+12067261717,KNmFmDalb4d85u67KasxNg,pagliacci-pizza-seattle-16,https://s3-media2.fl.yelpcdn.com/bphoto/eal1-ELTZCZjBxct-z7OVg/o.jpg,False,"{'address1': '4449 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4449 California Ave SW', 'Seattle, WA 98116']}",Pagliacci Pizza,$$,4.0,141,19,https://www.yelp.com/biz/pagliacci-pizza-seattle-16?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]",47.5085448,-122.46387,(206) 408-7424,+12064087424,czHOOLzGNbaPRsv_fjoubA,the-wild-mermaid-vashon,https://s3-media4.fl.yelpcdn.com/bphoto/0Oii8Vlys94stAaIz72ucw/o.jpg,False,"{'address1': '10824 Vashon Hwy SW', 'address2': '', 'address3': None, 'city': 'Vashon', 'zip_code': '98070', 'country': 'US', 'state': 'WA', 'display_address': ['10824 Vashon Hwy SW', 'Vashon, WA 98070']}",The Wild Mermaid,,4.5,13,1,https://www.yelp.com/biz/the-wild-mermaid-vashon?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",47.56227,-122.38705,(206) 257-4767,+12062574767,la4Pcu-iE62nEQxbpTl_GQ,supreme-seattle-2,https://s3-media3.fl.yelpcdn.com/bphoto/dkQddwsimgXB_gQtiz3NIg/o.jpg,False,"{'address1': '4521 California Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4521 California Ave SW', 'Seattle, WA 98116']}",Supreme,$$,3.5,136,8,https://www.yelp.com/biz/supreme-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",47.56072,-122.38716,(206) 442-1115,+12064421115,x-VeAwsvIxpQ8qegiZm-Qg,flying-apron-seattle-2,https://s3-media1.fl.yelpcdn.com/bphoto/PqkXANZ1-x5dfzBI_9F3NQ/o.jpg,False,"{'address1': '4709 California Ave SW', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4709 California Ave SW', 'Seattle, WA 98116']}",Flying Apron,$,4.0,62,6,https://www.yelp.com/biz/flying-apron-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'salad', 'title': 'Salad'}]",47.56015,-122.38573,(206) 420-7558,+12064207558,Q8f6eASoErTZDoe2Ywz4kw,agave-cocina-and-tequila-west-seattle-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/mSA2QDRXDWFBuPTSkBqcBQ/o.jpg,False,"{'address1': '4725 42nd Ave SW', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4725 42nd Ave SW', 'Seattle, WA 98116']}",Agave Cocina & Tequila - West Seattle,$$,4.0,142,32,https://www.yelp.com/biz/agave-cocina-and-tequila-west-seattle-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
